665,560,490,n,oc
0.622331,0.748201,0.873885,0.5,3.5
0.516638,0.647436,0.819051,2.1,18.9
0.653228,0.80569,0.943999,1.7,20.4
0.620135,0.744413,0.878425,1.8,14.4
0.953724,1.052051,1.136602,2.4,23
0.6544,0.800851,0.952716,2.8,24.3
0.631479,0.757492,0.861786,1.3,12.3
0.845116,0.990592,1.118546,1.9,18.5
0.781038,0.912062,1.037991,1.9,20.9
0.689805,0.831215,0.973061,1.9,16.5
0.454117,0.58678,0.744991,2.6,20.1
0.559811,0.705718,0.888601,1.5,14.6
0.860823,0.979814,1.064503,2.5,26.4
0.763779,0.859512,0.962822,2.6,23.3
0.614475,0.746232,0.891442,2,23.2
0.618449,0.756479,0.895239,1.7,16.6
0.500638,0.633818,0.792053,1.4,11.4
0.651609,0.761216,0.884678,2.8,22.2
0.654932,0.779445,0.945855,1.7,14.9
0.707194,0.810603,0.943156,0.7,5.6
0.661974,0.810722,0.958391,1.5,12.5
0.520359,0.602837,0.803696,1.2,7.5
0.688778,0.863225,1.028758,2.2,19.3
0.803285,0.945714,1.072318,1.7,17.2
0.926051,1.050178,1.151929,2.1,23
0.774606,0.886475,0.994771,3.3,31.6
0.736901,0.859205,0.968363,1.2,11.6
0.511945,0.634747,0.759861,1.5,12.2
0.681039,0.812694,0.942584,1.8,15.6
0.497377,0.643011,0.817769,1.1,7.3
0.89559,0.982,1.076625,2.7,22.9
0.610499,0.684157,0.814293,2.1,15.1
0.765254,0.863427,0.981222,2.3,22.9
0.567456,0.7109,0.878129,2,16.1
0.556114,0.695582,0.857532,1.8,14.6
0.553043,0.688257,0.848461,1.9,15.6
0.576101,0.714125,0.891183,2,17.1
0.656532,0.798308,0.93138,2.5,25
0.726006,0.851774,0.975042,1.6,14.8
0.683073,0.812757,0.966393,1.8,13.5
0.735043,0.854777,0.988087,3,25.1
0.765207,0.894448,0.992596,2,19
0.700845,0.797864,0.938342,2.7,21.3
0.90621,0.988935,1.073339,3.9,37.7
0.481031,0.605569,0.788847,1.4,12
0.678131,0.797468,0.931575,2.7,21
0.885738,1.017205,1.126102,2.6,20.7
0.880182,0.983454,1.066836,2.5,24.1
0.465501,0.579084,0.710235,1.6,24
0.742765,0.867128,1.008976,1.5,12
0.86388,0.949424,1.04406,2.8,26.4
0.799172,0.889729,0.983457,3.5,28.7
0.626367,0.77124,0.935332,1.6,13.4
0.640137,0.765141,0.936173,1.9,14.8
0.720057,0.821494,0.919715,1.9,16.6
0.566552,0.706507,0.909878,1,7.2
0.66196,0.787806,0.951929,2.3,18.2
0.494264,0.638081,0.792997,1.4,10.7
0.687554,0.79999,0.963722,2.2,18.7
0.828617,0.962844,1.057015,1.5,16.1
0.551181,0.691279,0.854997,2.3,22.8
0.566066,0.695863,0.855737,1.6,12.6
0.633721,0.76603,0.895567,1.5,13.1
1.507591,1.548901,1.564598,31.8,354.7
0.712402,0.861048,0.996877,1.5,14.2
0.643476,0.810157,0.971079,2.2,21.1
0.656187,0.802579,0.956573,1.2,11.5
0.685247,0.833196,0.972538,1.2,13
0.750281,0.897717,1.02648,1.7,15.8
0.509141,0.647459,0.82299,1.1,7.9
0.644824,0.770926,0.909769,1.6,12
0.865746,1.001801,1.113535,2.1,20.3
0.643589,0.76262,0.885102,2.4,26.3
0.63311,0.764173,0.913951,1.4,12.1
0.833601,0.945513,1.042412,4.6,42
0.768235,0.894237,1.006171,1.9,17.1
0.649921,0.791456,0.90959,1.4,13.6
0.619111,0.764719,0.926812,1.6,13.2
0.552192,0.705607,0.830807,2.7,27.1
0.861959,0.991324,1.104052,1.9,19.6
0.882252,1.023712,1.138807,1.6,16.8
0.731699,0.85608,0.982039,1.8,16.8
0.866516,0.997965,1.110609,1.5,16.2
0.844884,0.94849,1.062833,2.5,21.8
0.910051,1.037937,1.142918,1.8,18.3
0.876409,1.006671,1.116285,1.9,20.9
0.716648,0.846874,0.985078,1.9,15.1
0.560134,0.700455,0.8334,2.3,23.2
0.665482,0.757131,0.887499,1.4,9.4
0.513005,0.637613,0.850382,3.3,23.2
0.555754,0.703966,0.897019,0.8,5.5
0.795654,0.935965,1.062198,1.5,16
0.8781,1.012989,1.126329,2.1,21.3
0.726312,0.853353,0.987357,1.3,12.8
0.524756,0.641964,0.779848,2,20.9
0.671472,0.791544,0.938189,4.9,40.4
0.89675,1.021515,1.125654,1.9,18
0.797344,0.932061,1.056004,1.7,16.9
0.667048,0.793224,0.936214,1.5,14.5
0.604226,0.725767,0.891586,1.5,11.9
0.853245,0.986107,1.100932,2,19.1
0.668825,0.795092,0.930647,2.1,23.1
0.912329,1.032963,1.129102,2.2,23.3
0.708269,0.852459,0.977992,1.5,15.9
0.682426,0.811334,0.947696,2.2,20.8
0.782343,0.931022,1.078819,1.3,12.2
0.79517,0.932138,1.060659,2.6,23.9
0.751861,0.883951,1.012539,1.8,16.6
0.799412,0.915406,1.043941,2.9,23.4
0.758806,0.864628,0.957194,1.7,14.8
0.657279,0.751674,0.866262,1,10.3
0.573123,0.716166,0.852149,1.5,13.5
0.768595,0.887314,1.019749,1.2,9.1
0.617635,0.7184,0.874841,1.1,9
0.611707,0.740438,0.898918,1.2,9
0.853634,0.976426,1.074722,1.8,16.8
0.453438,0.573687,0.736768,1.4,11.7
0.531098,0.661563,0.823332,1.4,16.5
0.869736,1.009399,1.127947,1.8,16.9
0.587749,0.720416,0.866681,0.9,8.7
0.670958,0.810523,0.948285,2.5,27.6
0.511942,0.641761,0.784333,2.1,18.1
0.727434,0.844822,0.958558,4.9,45.8
0.501979,0.577292,0.749462,1.4,9.6
0.550432,0.68276,0.817716,1.4,14.1
0.805881,0.915153,1.033842,3.2,28.6
0.713854,0.840806,0.998417,2.9,23.2
0.553915,0.686209,0.877744,2.3,16.9
0.58524,0.72966,0.874988,3.7,33.1
0.664553,0.772407,0.911749,1.9,15.9
0.597857,0.678993,0.792614,3.3,26.6
0.852837,0.976681,1.090998,2,18.9
0.519293,0.640808,0.758726,1.4,11.3
0.720873,0.849578,0.987182,1.7,15
0.855796,0.977763,1.092083,1.7,17
0.695933,0.80133,0.933015,4.3,38.2
0.555901,0.704216,0.902777,1.7,14.4
0.535912,0.65447,0.757048,2,21.7
0.405451,0.510665,0.635882,1.4,14.3
0.705608,0.834055,0.967086,1.7,14.7
0.597433,0.736462,0.910623,1.7,12.9
0.73573,0.862528,0.978545,2.3,21.2
0.595775,0.717972,0.881366,1.5,11
0.566796,0.656757,0.830353,1.2,8.8
0.770752,0.878777,0.983485,1.9,17
0.496015,0.625062,0.792925,1.7,18.1
0.749467,0.85717,0.940178,2.3,23.5
0.450869,0.568274,0.726024,1.5,17.3
0.856804,0.971284,1.069736,2,18.4
0.552961,0.644162,0.828949,1.8,12.5
0.779622,0.891924,0.99292,2.2,20.2
0.525074,0.658819,0.808377,1.6,15
0.729496,0.870971,0.981502,2.2,21.6
0.78723,0.901227,1.012843,1.7,15.6
0.67151,0.818596,0.970912,1.4,11.7
0.855429,0.953686,1.049999,2.2,20.3
0.691011,0.794467,0.930668,2,16.9
0.444263,0.557339,0.676016,2,17.5
0.764695,0.908841,1.032055,1.3,13.5
0.642372,0.770755,0.887571,0.7,6
0.630061,0.77826,0.916497,2.3,23.7
0.52352,0.667537,0.842794,1.5,12.6
0.563865,0.708205,0.866074,3.7,32.2
0.505137,0.62032,0.779781,2.6,22.7
0.799965,0.927063,1.043813,1.8,17.8
0.607334,0.756658,0.902465,0.4,2.9
0.856076,0.983936,1.095093,2.1,20.2
0.641404,0.778637,0.92381,1.9,16.3
0.605035,0.693074,0.823784,1.5,12.9
0.850861,0.984794,1.100037,2.2,21.5
0.620946,0.75374,0.895509,2.9,26.6
0.694225,0.821022,0.957486,1.5,13.8
0.686472,0.817966,0.959027,1.3,13.3
0.723884,0.899493,1.064636,1.3,13.8
0.662229,0.812733,0.967049,1.5,14.1
0.557005,0.705746,0.875108,1.2,11.1
0.471688,0.606442,0.797193,2.9,22.7
0.732209,0.804778,0.917624,2.6,22.6
0.888177,1.011687,1.119308,1.7,16.2
0.652177,0.767586,0.923617,1.3,10.9
0.94596,1.050571,1.133912,4,42.6
0.666819,0.791631,0.921015,1.4,13.2
0.703714,0.839624,0.975094,2,17.7
0.916969,1.040699,1.12746,5.5,61.8
0.721422,0.799614,0.910396,2.3,18.7
0.817209,0.945956,1.046183,2.6,23.8
0.842397,0.973873,1.086738,1.9,19.6
0.881464,0.995173,1.096476,2,20.2
0.45305,0.576225,0.728464,1,10.4
0.893615,1.012629,1.117354,2.9,28.3
0.779168,0.899603,1.014296,3.1,29.1
1.022974,1.130773,1.211563,1.5,15.6
0.670497,0.76275,0.880332,2.9,22.7
0.895011,1.018906,1.130313,2,18.8
0.772839,0.918412,1.048474,1.7,17.4
0.66562,0.801935,0.917784,3.6,38.4
0.822468,0.93456,1.032043,2.2,20.6
0.906769,1.038635,1.145633,2.1,20.9
0.887553,1.016171,1.146682,1.1,11.1
0.685952,0.824297,0.944201,1.5,16.2
0.82871,0.931879,1.032729,2.2,20.5
0.883565,0.986248,1.091001,3.2,30.4
0.73254,0.844506,0.964326,2.1,18.6
0.92037,1.041668,1.140942,2.1,21.3
0.704929,0.860351,1.010742,2.3,21.7
0.552569,0.672642,0.849157,1.9,18.7
0.527482,0.659863,0.814698,1.2,19
0.505376,0.647953,0.810379,0.9,7.2
0.778309,0.909756,1.027605,1.2,12.7
0.772284,0.909266,1.043672,1.2,11.4
0.667126,0.791994,0.939339,1.6,14.8
0.809348,0.934491,1.028019,1.6,19
0.874289,1.00639,1.121902,1.8,17.4
0.676282,0.784477,0.899486,1.1,16.5
0.927225,1.044537,1.138188,1.9,24.5
0.813687,0.956526,1.083236,1.3,13.2
0.586353,0.71047,0.852005,1.9,16.4
0.77259,0.892259,0.999452,1.6,13.7
0.675488,0.766378,0.901629,1.9,16.4
0.732152,0.855345,0.979475,1.8,20.5
0.817152,0.945568,1.067223,2.1,20.4
0.753143,0.904698,1.026983,1.6,16.8
0.901983,1.024578,1.122125,2.1,24
0.511946,0.59446,0.77306,2,15
0.666038,0.807413,0.965042,3.1,35.3
0.78064,0.870532,0.975817,3,29.6
0.810801,0.944317,1.06684,1.8,17.8
0.771801,0.890978,1.012599,1.5,13.4
0.625478,0.760848,0.887257,3.3,31.7
0.509654,0.638344,0.785538,2.5,20.4
0.697096,0.789803,0.915973,2.3,22.6
0.794592,0.905019,1.023949,2,20.1
0.692574,0.825564,0.947696,1.9,18.1
0.782707,0.875707,0.980291,3.1,26.5
0.629626,0.729561,0.862256,2.5,24.8
0.671008,0.869854,1.069962,0.8,6.9
0.737999,0.87492,0.993032,1.5,13.3
0.661553,0.78437,0.921693,1.4,16.9
0.758831,0.916023,1.058211,1.4,13.8
0.718437,0.862371,0.988879,3.4,50.7
0.613679,0.699267,0.840071,2.2,17.4
0.564392,0.704456,0.890544,1.5,11.2
0.564528,0.698374,0.83866,1.4,10.5
0.795856,0.940282,1.078234,1.4,12.6
0.639077,0.779044,0.909455,1.4,11.8
0.483466,0.610976,0.748008,1.7,14.8
0.768441,0.874675,0.946661,4.3,47.2
0.556878,0.688347,0.840955,0.2,1.4
0.665792,0.80589,1.010975,1,7.6
0.684415,0.840766,0.997372,4.2,38
0.548924,0.691641,0.849711,1.7,16
0.627833,0.769412,0.90379,1.2,10.8
0.754858,0.876351,0.979771,4.1,34.9
0.699186,0.826717,0.960187,0.9,7.1
0.988757,1.097429,1.187177,2.8,28.7
0.883642,1.006135,1.107031,2.3,24
0.935462,1.053062,1.171646,3.2,30.1
0.824911,0.963956,1.091945,2,19.2
0.913501,0.989772,1.08581,4.2,41.2
0.816488,0.921952,1.048386,2.8,24.9
0.650977,0.766281,0.928051,2.4,17.5
0.942379,1.043241,1.132118,4,35.4
0.715675,0.855163,0.97409,1.4,14.7
0.726539,0.860444,1.007587,1.5,14.1
1.006958,1.130516,1.219085,1.3,13.6
0.709643,0.828703,0.927872,3.9,36.5
0.733979,0.863966,0.997392,1.7,16
0.683098,0.81268,0.949163,2,16.7
0.560009,0.662105,0.792934,1.9,16.3
0.820966,0.912809,1.011402,2.7,25.3
0.464243,0.574987,0.742041,1,10
0.611782,0.738702,0.928796,1.1,9.7
0.64056,0.794713,0.934008,1.2,12.2
0.645112,0.724539,0.85278,3.1,25.4
0.536856,0.699577,0.868211,1.4,13.8
0.744596,0.892017,1.011385,2,19
0.848671,0.950629,1.059065,2.3,19.9
0.628129,0.743143,0.879495,2.9,29
0.825616,0.910233,0.999735,3.6,32.5
0.867512,0.996573,1.114634,1.6,16.8
0.616028,0.753742,0.918726,1.3,11.6
0.652573,0.839119,0.997965,2.3,19.3
0.686559,0.839714,0.999996,1.2,10.5
0.649624,0.776314,0.906482,2.1,17.7
0.559904,0.680291,0.844736,2.8,27.4
0.908374,1.011982,1.090001,7.6,69.2
0.755838,0.912644,1.065945,2.6,22.9
0.766215,0.861432,0.974608,3.8,34.7
0.92653,1.04841,1.143717,3.3,37
0.809994,0.922354,1.018872,2.3,21.7
0.821193,0.963491,1.082651,1.9,18.3
0.647816,0.803759,0.974715,1.3,10.4
0.972116,1.083739,1.162464,5.3,55.9
0.937312,1.062743,1.165432,1.9,20.7
0.899668,0.982448,1.056938,2.8,26
0.697013,0.825275,0.969836,1.3,13.2
0.71232,0.841812,0.988782,1.8,14.9
0.68597,0.803169,0.916533,1.6,15.2
0.543083,0.666468,0.872159,2.5,21.2
0.747898,0.86769,0.994608,1.3,11.1
0.51027,0.632521,0.76624,1.6,24.5
0.673756,0.797869,0.957724,1.6,12.5
0.866975,1.007072,1.124506,2.2,20.8
0.587401,0.697508,0.838701,1.2,11.5
0.643966,0.781982,0.93112,1.1,10.9
0.736743,0.866171,0.997879,1.8,18.1
0.648254,0.768988,0.915397,1.5,13.7
0.626308,0.776054,0.935709,2.2,26.8
0.772678,0.911319,1.03099,2,18.2
0.863516,0.995767,1.108381,0.9,7.6
0.61044,0.711731,0.868202,1.1,10
0.631196,0.739767,0.893054,2.2,19.8
0.692777,0.840478,0.986557,1.4,13.3
0.756908,0.907536,1.055228,1.4,13.4
0.857417,0.981973,1.095567,1.4,13.5
0.501906,0.642644,0.825922,1.8,14.2
0.862718,0.995071,1.10921,2,20.4
0.607766,0.6873,0.783463,1.2,9.2
0.604012,0.724545,0.896285,1.4,10.4
0.552628,0.683122,0.845594,1.5,14
0.863422,0.99863,1.117957,2.1,19.7
0.885164,1.005493,1.105487,2.1,23.9
0.711022,0.929709,1.081583,1.4,12.1
0.707745,0.84528,0.980006,3.2,28.2
0.61419,0.778528,0.938298,1.5,13.5
0.838367,0.954716,1.066152,2,17
0.911101,1.038865,1.14617,2.1,21.8
0.799606,0.909239,1.005562,3.9,35.6
0.592884,0.715148,0.836182,1,10.2
0.642669,0.792937,0.937461,1.2,12
0.517187,0.647578,0.809573,2.5,26
0.672823,0.805049,0.934449,0.6,5.1
0.720011,0.875025,1.023187,1.2,10.2
0.695449,0.853307,0.982703,2.5,21.2
0.557323,0.672515,0.810132,1.1,10.6
0.629567,0.734226,0.876989,2.5,20.1
0.722306,0.816347,0.928356,3,26.5
0.847413,0.95175,1.064564,2.1,18
0.541197,0.666676,0.823105,2.4,25.3
0.559301,0.689408,0.846194,3.2,25.5
0.768072,0.832622,0.925136,2.6,22.9
0.515748,0.652714,0.816883,1.4,10.4
0.772555,0.904238,1.031526,3.4,31.6
0.771206,0.88852,0.994028,2,20.1
0.922208,1.031572,1.117361,2.8,29.2
0.523144,0.653845,0.84262,1.9,16.8
0.708631,0.842437,0.950813,2.3,21
0.568018,0.726002,0.909299,1.5,12.8
0.639902,0.745589,0.890391,2,21.3
0.724662,0.866587,0.994854,2.8,23.9
0.768335,0.84904,0.938379,2.3,20.4
0.827057,0.951061,1.069708,2.2,19.7
0.6808,0.774624,0.905591,2.1,16.7
0.759517,0.882699,0.999264,0.5,4.2
0.690154,0.785355,0.904462,2.7,25.7
0.819865,0.950984,1.066176,1.3,14.1
0.832946,0.965006,1.086991,1.7,15.9
0.699081,0.837712,0.958033,4.8,45.2
0.741686,0.869157,0.993674,2.2,21
0.818674,0.942366,1.054114,1.5,14.2
0.644254,0.745722,0.912863,2.8,25.2
0.515859,0.662827,0.833181,1.1,8.2
0.627433,0.796063,0.957904,1.5,14.9
0.604612,0.736408,0.88118,1.6,12.7
0.811525,0.942405,1.066091,2.1,18.9
0.563341,0.693014,0.83023,3.1,35
0.780206,0.903569,1.020065,2,16.8
0.818447,0.954721,1.075816,1.7,16
0.663609,0.808738,0.947492,1.5,14
0.690372,0.835608,0.956729,2.2,22.1
0.543114,0.653279,0.806589,1.3,12.1
0.662729,0.765441,0.900611,2.8,25.2
0.63685,0.807895,0.989103,1.3,10.6
0.907952,1.048903,1.157183,1.7,16.6
0.881024,1.02845,1.150308,1.8,17.4
0.706328,0.868562,1.022606,1.8,16.1
0.963679,1.083673,1.176824,2.4,26.1
0.646432,0.746716,0.895218,1.6,14.8
0.876318,0.998159,1.103017,1.6,17.4
0.504308,0.614337,0.768923,1.8,17
0.909293,1.038291,1.149076,1.6,15.8
0.586559,0.725653,0.904743,1.5,10.7
0.589186,0.747001,0.927261,1.7,13.5
0.563317,0.718104,0.902229,1.7,15.5
0.641052,0.773447,0.913556,3.5,31.1
0.495383,0.640119,0.818196,2.6,24.9
0.580577,0.690993,0.808605,1.6,15.8
0.756475,0.85221,0.977514,3.5,31.5
0.60023,0.721215,0.86231,1.8,12.4
0.649428,0.759229,0.915638,1.5,11.9
0.516387,0.667105,0.855629,2.2,20.9
0.642619,0.785295,0.930887,1.4,12.5
0.532116,0.660208,0.787412,1.8,17.7
0.676834,0.802845,0.92013,1.9,17.5
0.615243,0.736417,0.917861,2.1,17
0.548525,0.657586,0.788747,2.5,20.5
0.543259,0.691697,0.844586,1.6,14.5
0.609835,0.740084,0.907149,2,16.3
0.686063,0.802666,0.918971,1.8,16.7
0.501671,0.635835,0.789621,1.6,12.9
0.758392,0.883233,0.996973,2,18.8
0.520387,0.656259,0.804913,1.9,19.6
0.543615,0.682948,0.831654,2.4,20.8
0.731975,0.857658,0.963626,1.5,15.9
0.624282,0.752717,0.902451,1.9,19.5
0.804259,0.915829,1.033947,2.6,24.6
0.684482,0.82131,0.980098,2.5,20.5
0.768255,0.928838,1.072448,1.9,17.4
0.60376,0.751305,0.907651,1.4,14.2
0.589415,0.709594,0.850334,2.1,25.3
0.61354,0.73767,0.906385,2,16
0.539431,0.68608,0.834697,2.9,29.7
0.757501,0.887381,1.01242,3.2,29.8
0.967169,1.064106,1.135591,3.6,38.2
0.716392,0.857957,1.012861,1.5,13.8
0.643695,0.781389,0.927593,3.3,26.8
0.850829,0.964361,1.064734,1.3,13.1
0.523548,0.658719,0.823181,2,19.4
0.799716,0.941525,1.069137,1.7,16.4
0.626941,0.744669,0.943928,0.4,1.7
0.923683,1.060628,1.174036,1.7,16.7
0.489731,0.616741,0.763706,1.7,17.5
0.540172,0.734656,0.929268,1.1,9.3
0.737985,0.814018,0.921088,2.8,86.4
0.622383,0.721255,0.863271,1.8,16.5
0.615256,0.7181,0.868261,2,19
0.862749,0.984655,1.087957,1.9,20.7
0.760777,0.915423,1.043812,1.7,22.4
0.547609,0.67994,0.865501,1.9,16.1
0.68725,0.805906,0.933377,2.1,17.3
0.405234,0.507638,0.653158,1.6,14.6
0.483618,0.599019,0.75553,1.6,12.8
0.839222,0.943589,1.077404,1.7,14
0.64933,0.772414,0.898009,2.5,27.1
0.729252,0.86863,1.009103,1.4,13.7
0.556581,0.67634,0.857898,2.5,18.1
0.664656,0.746925,0.85017,3.5,30
0.463016,0.580831,0.741359,3.1,28.2
0.479542,0.594123,0.713801,1.3,11.7
0.430532,0.533713,0.661012,1.8,19.2
0.577892,0.693306,0.852269,1.2,9.5
0.66947,0.803862,0.929389,3.7,35.9
0.72246,0.832143,0.959542,3.8,32.6
0.695375,0.858933,1.047384,1.4,12.9
0.698386,0.8304,0.970284,1.6,13.4
0.593078,0.733844,0.868154,4.3,38.1
0.72949,0.850718,0.972191,2.4,21.8
0.566435,0.695166,0.803699,1.9,19.3
0.574534,0.72322,0.880442,1.8,18
0.796366,0.927625,1.060841,1.9,17.1
0.585509,0.725676,0.879298,1.2,10.4
0.564233,0.658058,0.831967,2.3,17.7
0.890397,0.974239,1.060176,2.7,26.3
0.783139,0.872488,0.966808,1.2,10.4
0.602485,0.737416,0.912322,2.4,19.1
0.56246,0.652921,0.826396,1.9,18
0.577769,0.721092,0.865991,2.7,24.2
0.951577,1.06069,1.154769,2,21
0.583373,0.725299,0.904793,1.2,10.1
0.50667,0.624855,0.812351,1.8,22.4
0.614153,0.741125,0.863526,1.8,16.3
0.694421,0.859946,1.027239,1.2,10
0.757456,0.867463,0.993264,3.1,27.5
0.522236,0.591856,0.735163,1.3,9.6
0.549765,0.686758,0.863414,1.8,14.6
0.526436,0.672937,0.830825,1.2,10.1
1.069776,1.162887,1.224809,5.6,68.4
0.545002,0.676001,0.825793,1.3,11.6
0.542883,0.680951,0.837648,2.3,23.6
0.383088,0.475312,0.584426,1.2,14.7
0.742047,0.831798,0.949976,1.8,14.4
0.700376,0.824965,0.977501,2.8,26.9
0.88124,1.009756,1.127793,2,18.5
0.530397,0.666772,0.825971,1.5,14.2
0.879968,1.000957,1.118534,1.5,15.4
0.68865,0.837948,0.962908,2.2,21.8
0.483096,0.638745,0.838569,1.5,12.2
0.893365,1.008055,1.117253,5.4,58
0.7037,0.835778,0.965097,2,17.8
0.82777,0.942851,1.037338,2.6,28.3
0.645903,0.774945,0.924315,1.6,14.1
0.761216,0.899134,1.002151,3,30.5
0.714046,0.818575,0.94523,3.4,27.1
0.778238,0.909807,1.013365,3,32.4
0.44382,0.57163,0.765607,2.1,23.8
0.47198,0.605235,0.766631,1.2,10.7
0.673133,0.780571,0.930203,2.6,23
0.656743,0.792476,0.91939,1.7,16.4
0.674691,0.814827,0.949139,2.9,25.7
0.826413,0.955603,1.069358,2.1,17.4
0.878863,1.006092,1.11099,1.8,18.7
0.509552,0.588362,0.738011,0.6,6
0.474866,0.598249,0.725109,2.3,21.5
0.753111,0.892467,1.020322,1.7,15.2
1.002176,1.101533,1.166147,3.6,38.4
0.773667,0.887835,0.994074,2.4,24.1
0.5764,0.702272,0.830519,2.6,22.5
0.514837,0.688699,0.887337,1.2,10.5
0.793541,0.922565,1.034899,1.7,16.8
0.69682,0.824882,0.951359,2.8,26.3
0.55173,0.6384,0.787229,1.5,10.2
0.517507,0.641687,0.78336,2.3,29.4
0.508774,0.633016,0.819669,1.4,11.5
0.709594,0.79312,0.902847,1.4,14.1
0.785082,0.893428,1.017644,2.9,26.7
0.624576,0.693057,0.80046,2.4,19.6
0.726092,0.818233,0.930605,4,32.7
0.464294,0.53786,0.718263,1.4,10.2
0.770066,0.915099,1.033758,5,57.1
0.712788,0.835071,0.93955,2.9,31.9
0.623005,0.745716,0.894187,2.1,17.7
0.636325,0.766055,0.888992,2.2,24
0.636726,0.70817,0.82223,2.6,20.4
0.687703,0.800274,0.92562,3.3,26.1
0.743709,0.854531,0.952478,1.8,18.2
0.737217,0.863595,1.003638,4.7,51.7
0.562497,0.69637,0.848095,1.5,12.4
0.780919,0.901079,1.012663,2.4,26.6
0.72552,0.846005,0.975904,2.6,23.2
0.637943,0.726933,0.85251,0.9,9.9
0.534227,0.676051,0.849872,1.6,14.9
0.589019,0.703623,0.829155,1.2,10.6
0.796995,0.904064,0.995331,2.4,24.4
0.535136,0.676867,0.842484,1.9,17.2
0.832511,0.956756,1.054301,2.3,24.4
0.749683,0.882188,0.983205,2.5,25.8
0.77155,0.895485,1.018851,1.5,13.1
0.735655,0.854043,0.982295,1.7,15.6
0.540537,0.640114,0.824681,1.1,8.1
0.909453,1.028665,1.117836,2.1,23.6
0.500963,0.613527,0.719473,1.7,15.5
0.555644,0.677549,0.803882,2.3,18.6
0.675339,0.790315,0.913452,1.7,14.5
0.979629,1.076407,1.143789,3.2,31.7
0.631735,0.767493,0.915926,0.9,8.9
0.564511,0.714694,0.878053,0.6,4.7
0.760683,0.887698,1.011862,1.8,15.5
0.596171,0.699954,0.858336,1.3,9.3
0.824548,0.946305,1.060439,2.1,18.2
0.678798,0.763876,0.864222,1.3,13.4
0.560264,0.676216,0.788619,2.5,37.2
0.682,0.827333,0.970421,1.6,14.1
0.746807,0.874264,1.000789,1.5,13.9
0.91266,1.025112,1.125464,2.2,20.2
0.715848,0.831761,0.934397,2,16.8
0.648341,0.739758,0.877242,2.8,22.9
0.70819,0.833105,0.967372,1.8,16.4
0.63776,0.784952,0.921427,1.6,14.5
0.803635,0.920008,1.020206,2.5,23.9
0.777162,0.909875,1.028619,2.4,18.3
0.603521,0.728818,0.857613,3.1,28.8
0.655015,0.77773,0.91868,1.5,12.4
0.894286,0.985017,1.077559,6,59.4
0.506309,0.627695,0.790813,1.7,14.5
0.750154,0.891137,1.005246,6.4,69.9
0.743566,0.849017,0.946485,4.8,42.4
0.884889,0.987333,1.070822,3.1,34.2
0.828491,0.958776,1.074533,2,19
0.651373,0.792004,0.934083,1.5,16.9
0.595941,0.7105,0.862746,2,16.4
0.642611,0.761606,0.894133,2.5,26.5
0.850247,0.962654,1.065357,3.2,27.2
0.568476,0.667915,0.791203,2.3,17.7
0.752666,0.885273,1.001607,2.5,23.8
0.827098,0.945487,1.038143,3.4,32.5
0.69204,0.799223,0.919868,2.7,33.6
0.60151,0.721119,0.900393,2,20.5
0.929261,1.020005,1.091162,2.9,33.3
0.709512,0.802334,0.929112,2.9,26.4
0.732506,0.855259,0.981348,3.5,30.3
0.624581,0.811997,0.970718,4.5,46.2
0.910028,1.034857,1.133972,2.1,23.6
0.641479,0.755608,0.912247,1.4,10.3
0.51702,0.712537,0.904877,1.4,12
0.807754,0.946372,1.060394,2.5,21.8
0.80855,0.940083,1.059604,1.8,16.3
0.491878,0.617549,0.766907,1.4,10.7
0.843708,0.969224,1.077711,2,19.3
0.525267,0.685122,0.854281,2.2,23.3
0.620946,0.796318,0.969445,1.5,10.4
0.821641,0.948386,1.063345,2,17.2
0.580157,0.70385,0.836213,2.1,16.1
0.607954,0.720796,0.84419,2.2,18.3
0.807813,0.940612,1.067303,2,17.7
0.798331,0.924659,1.03877,2.1,18.5
0.61053,0.735029,0.891764,2.1,18.1
0.863741,0.956719,1.041975,4.7,39.4
0.721392,0.81833,0.944215,2.4,21
0.634033,0.76162,0.886335,2.1,20.4
0.607302,0.732189,0.877159,2.8,21.5
0.566268,0.700291,0.85177,1.8,16.1
0.433453,0.552796,0.727457,1.4,10.9
0.821388,0.928875,1.037153,4,36.4
0.657478,0.760697,0.895233,5.1,40.8
0.58935,0.716142,0.835997,2.8,27.2
0.835103,0.938648,1.034348,3.6,35.6
0.737132,0.837303,0.946496,1.9,17.2
0.797096,0.938075,1.065908,1.7,15.8
0.795196,0.922204,1.035233,2,18.4
0.72328,0.856067,0.980443,2.2,19.5
0.58652,0.727901,0.863746,2.3,21.4
0.531827,0.674396,0.833096,1.1,9.5
0.527301,0.663298,0.842135,2.3,19.4
0.776875,0.933916,1.076763,1.6,14.6
0.654496,0.786124,0.939416,2.3,19.2
0.797362,0.908249,1.028291,3.7,36
0.694165,0.814177,0.948498,3.4,30.5
0.720626,0.820885,0.951653,4.4,38.7
0.838537,0.973919,1.092711,1.8,17.9
0.659315,0.798039,0.949741,1.7,15.2
0.891846,1.023021,1.128223,2.1,20.7
0.674974,0.823577,0.953062,4.2,45.6
0.73482,0.872173,1.001641,0.6,5
0.831445,0.971869,1.088124,2.1,21.4
0.883653,1.014077,1.099773,7.3,92.1
0.772145,0.946071,1.098355,1.8,15.4
0.845022,0.970852,1.072524,1.8,16.4
0.51654,0.647806,0.823142,1,9.9
0.658409,0.771059,0.924923,1.7,12.3
