665,560,490,point_id,coarse,clay,sand,silt,phc,phh,ec,caco3,p,n,k,elevation,lc1,lu1,stones,lon,lat,oc
0.742961,0.843726,0.923418,53803866,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.22,18.11,106,132.4,2.3,155.5,107,E30,U410,2,42.1,27.484716544,56.726298777
0.607253,0.787248,0.948531,54103824,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.76,10.4,1,10.7,1.2,93.1,198,E30,U420,1,12.3,27.78686783,56.296334344
0.792495,0.931566,1.050658,53583764,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.3,12.64,3,25.7,1.3,38.9,99,C22,U120,1,15.2,26.737192736,55.886593532
0.793727,0.907876,0.990918,53743770,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.48,74.1,0,21.7,6.1,124.6,144,C10,U120,1,68.1,27.009463777,55.905292344
0.580465,0.744569,0.899527,53543786,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.78,9.6,0,50.8,0.7,31.2,106,E30,U120,1,11.8,26.758508998,56.08638643
0.716637,0.836192,0.947368,53503756,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.27,27.7,23,25.9,2.7,105.5,130,E20,U111,1,31.9,26.582382529,55.833478034
0.789051,0.892535,0.978723,53723782,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.5,7.47,0,31.8,1.3,68.2,172,E30,U112,1,14.8,27.024657917,56.0138478
0.739371,0.876402,0.993322,53563756,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.25,20.3,6,77.0,1.9,154.1,167,E20,U111,1,18.5,26.675784466,55.821098736
0.566575,0.706001,0.842128,53723764,-9999.0,-9999.0,-9999.0,-9999.0,6.5,7.1,8.6,1,11.0,1.3,104.7,146,E20,U111,1,13.2,26.955233293,55.857332135
0.526054,0.676278,0.825788,53723760,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.5,8.84,0,16.9,1.1,130.8,150,E10,U420,1,9.1,26.939895146,55.822544602
0.691898,0.810516,0.914161,53543750,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.3,8.26,0,19.0,3.1,89.4,156,C31,U120,1,39.6,26.622102224,55.772987165
0.656945,0.769005,0.895785,53363782,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.44,16.84,5,15.4,2.9,102.2,99,B11,U111,1,30.2,26.46128988,56.088682345
0.692709,0.835715,0.949193,53423754,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.16,9.76,0,14.0,2.5,85.6,125,C10,U120,1,26.7,26.450313179,55.832450725
0.567322,0.688572,0.842712,51343816,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.77,5.74,0,15.4,1.6,251.4,19,E20,U111,1,14.8,23.370744431,56.761838059
0.694931,0.824487,0.940074,51123800,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.63,14.77,4,15.0,1.5,64.0,96,C10,U120,1,15.8,22.968001314,56.656994161
0.707237,0.840521,0.981535,51303800,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.54,10.19,5,15.3,2.0,121.6,70,B11,U111,1,17.8,23.256711873,56.627552441
0.758136,0.883844,1.034806,51243796,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.59,18.42,9,13.3,2.9,128.0,61,B11,U111,1,27.7,23.148247184,56.602188085
0.740206,0.876756,1.010155,51403810,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.32,19.85,4,27.3,2.8,164.5,4,B16,U111,1,24.9,23.448293983,56.698967857
0.743992,0.860111,0.965161,51163784,-9999.0,-9999.0,-9999.0,-9999.0,6.5,6.84,6.21,0,14.5,1.7,47.2,111,B11,U111,1,16.9,22.983710645,56.50944732
0.828428,0.934847,1.016994,51283776,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.41,17.42,27,12.1,2.6,49.2,71,C10,U120,1,30.2,23.151074289,56.419381425
0.790214,0.91807,1.02535,51223780,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.83,9.62,0,15.1,2.3,60.6,79,B41,U111,1,21.5,23.067485785,56.464440174
0.653475,0.807095,0.960902,51383804,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.9,13.18,11,28.5,2.8,120.4,9,B13,U111,1,25.8,23.397392375,56.649485798
0.818567,0.938437,1.024871,51483800,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.61,6.09,0,23.1,2.2,56.0,9,B13,U111,1,20.7,23.545005333,56.59747177
0.70172,0.82872,0.961526,51223770,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.76,14.87,42,35.7,1.4,153.8,90,B13,U111,1,14.3,23.037253339,56.376290145
0.742321,0.87271,0.997417,51343780,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.49,9.58,8,31.9,1.8,125.4,64,B11,U111,1,17.9,23.259010228,56.444749714
0.591844,0.71027,0.851591,51403792,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.08,9.93,2,36.2,2.5,339.6,26,B11,U111,1,24.2,23.391956303,56.540475249
0.7905,0.901642,0.981117,51523784,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.76,12.42,71,13.9,1.6,43.8,29,B11,U111,1,17.3,23.558510052,56.449890476
0.720629,0.844873,0.974878,51563778,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.78,13.19,20,23.4,1.6,103.6,31,B18,U111,1,15.0,23.603365011,56.390317221
0.560769,0.681861,0.841185,51463794,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.52,9.33,4,50.6,1.8,230.2,16,B52,U111,1,15.8,23.494129253,56.548028488
0.688425,0.852844,0.957278,52263808,-9999.0,-9999.0,-9999.0,-9999.0,3.8,4.31,4.93,0,37.1,1.2,30.7,55,F30,U120,1,26.0,24.816738875,56.529899385
0.849759,0.956346,1.045606,52603780,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.19,18.8,19,11.7,4.1,54.8,83,C10,U120,1,45.4,25.25853453,56.221031108
0.614516,0.800476,0.961035,52683814,-9999.0,-9999.0,-9999.0,-9999.0,6.7,7.05,5.58,3,10.7,0.9,48.9,109,E20,U111,1,8.4,25.505890853,56.503142932
0.602737,0.761947,0.898986,52803826,-9999.0,-9999.0,-9999.0,-9999.0,4.3,4.8,3.15,0,14.2,0.9,18.8,91,C10,U120,1,11.4,25.740186141,56.584687494
0.554626,0.667324,0.812137,53083804,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.73,15.87,108,25.0,1.8,278.1,93,E20,U111,1,16.3,26.102899866,56.337152928
0.621425,0.734935,0.864805,53043800,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.23,11.02,0,12.7,2.2,165.6,102,B32,U111,1,23.9,26.024947918,56.310238476
0.631111,0.767299,0.884531,52863814,-9999.0,-9999.0,-9999.0,-9999.0,6.2,6.48,9.08,1,96.7,1.9,254.7,80,B15,U111,1,19.6,25.791584838,56.468088814
0.602915,0.720852,0.821741,52903794,-9999.0,-9999.0,-9999.0,-9999.0,5.6,6.01,9.66,0,12.9,1.6,27.5,120,E20,U111,1,15.9,25.781997866,56.285536075
0.655212,0.80598,0.954417,53203792,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.93,8.32,1,41.4,1.1,76.8,89,C32,U420,1,10.1,26.247431584,56.208356557
0.721586,0.852055,0.96001,53123776,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.39,18.28,18,22.3,2.0,95.5,133,E20,U111,1,23.5,26.062566408,56.084845099
0.635032,0.766356,0.891028,53063790,-9999.0,-9999.0,-9999.0,-9999.0,5.7,6.2,4.67,1,13.9,1.3,113.2,110,B18,U111,1,13.6,26.019653852,56.218981139
0.564876,0.6955,0.815811,53023788,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.48,6.82,0,23.3,2.1,64.7,127,C31,U120,1,26.7,25.949326794,56.209471343
0.493421,0.602047,0.701766,53023770,-9999.0,-9999.0,-9999.0,-9999.0,4.3,4.65,5.84,0,14.7,1.3,43.5,145,C31,U120,1,16.2,25.88378132,56.052315389
0.5639,0.705114,0.84133,52943776,-9999.0,-9999.0,-9999.0,-9999.0,5.7,5.99,11.74,0,7.5,1.1,81.6,131,C10,U120,1,11.2,25.779848228,56.120455409
0.588795,0.742105,0.877455,52963774,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.8,7.65,0,39.0,1.3,59.2,120,E20,U111,1,10.9,25.804057217,56.099060539
0.975666,1.059506,1.108628,52863782,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.83,13.25,0,18.1,3.4,36.8,110,C10,U120,1,46.4,25.67557387,56.18851651
0.709464,0.827084,0.903141,52603834,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.68,7.85,0,30.4,3.7,97.0,107,C31,U120,1,63.5,25.450522477,56.693453
0.802257,0.922175,1.00252,52383854,-9999.0,-9999.0,-9999.0,-9999.0,4.8,5.22,36.7,0,22.7,4.3,88.9,107,E10,U120,1,64.8,25.169945475,56.910423782
0.568079,0.721928,0.860339,52143966,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.58,4.24,0,30.8,1.4,66.7,67,B15,U111,2,12.3,25.186744024,57.936374214
0.669837,0.786076,0.891354,52143958,-9999.0,-9999.0,-9999.0,-9999.0,5.1,5.6,13.47,0,18.3,2.7,104.3,61,C10,U120,1,33.6,25.157125274,57.866338673
0.585083,0.730794,0.858667,52063954,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.44,6.9,0,32.4,1.8,58.3,60,B12,U111,1,16.4,25.010602303,57.846405681
0.604599,0.742226,0.871505,52143948,-9999.0,-9999.0,-9999.0,-9999.0,5.7,5.98,7.45,0,16.4,1.7,68.6,59,B13,U111,1,16.0,25.120289086,57.778784378
0.809081,0.929118,1.000043,51923944,-9999.0,-9999.0,-9999.0,-9999.0,5.1,5.5,9.65,0,31.1,4.8,90.4,56,C31,U120,1,62.2,24.743836205,57.784826451
0.747506,0.894181,0.992917,52063942,-9999.0,-9999.0,-9999.0,-9999.0,5.6,5.82,45.2,0,35.9,4.5,47.2,63,E30,U420,1,44.0,24.96687784,57.741284972
0.707701,0.842285,0.931432,51963940,-9999.0,-9999.0,-9999.0,-9999.0,3.9,4.34,6.57,0,35.5,4.1,83.7,69,C31,U120,1,62.3,24.795291834,57.742369561
0.830672,0.949492,1.04971,51743948,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.98,7.04,0,9.9,1.4,49.5,30,C31,U120,1,18.5,24.461364163,57.852803094
0.650167,0.796383,0.916797,52063882,-9999.0,-9999.0,-9999.0,-9999.0,6.6,6.93,6.72,0,30.6,1.8,162.2,50,E30,U112,1,17.7,24.7526058,57.215453297
0.93944,1.047421,1.102391,52023864,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.21,4.55,0,11.0,1.4,33.0,42,C22,U120,1,32.5,24.625092643,57.064947083
0.677082,0.797357,0.896353,52443826,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.43,11.29,19,52.9,2.0,150.7,92,B11,U111,1,20.4,25.166527221,56.653963113
0.785643,0.890705,0.960663,52483828,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.37,18.77,9,10.0,3.4,47.9,91,C10,U120,1,49.9,25.237467345,56.663895043
0.665793,0.828402,0.984522,52143890,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.61,3.26,0,36.5,1.1,25.5,79,C22,U120,1,21.1,24.910658967,57.270756088
0.595156,0.713702,0.824614,52243888,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.67,7.21,0,32.2,1.8,85.6,105,E20,U111,1,18.0,25.065712567,57.234524899
0.726098,0.850296,0.947939,51863830,-9999.0,-9999.0,-9999.0,-9999.0,5.9,6.18,9.91,0,34.6,2.1,250.7,12,E30,U410,1,21.1,24.251688855,56.795371654
0.635768,0.773113,0.882584,51863808,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.14,10.14,0,36.5,1.9,91.1,22,B32,U111,1,20.8,24.178586348,56.602150349
0.62618,0.789479,0.935592,51923832,-9999.0,-9999.0,-9999.0,-9999.0,6.3,6.6,4.84,0,35.3,1.0,62.1,34,E20,U111,1,10.0,24.354745946,56.802229827
0.65323,0.789666,0.880049,52003830,-9999.0,-9999.0,-9999.0,-9999.0,3.4,4.0,10.55,0,31.9,1.2,40.7,42,C23,U120,1,27.2,24.47636988,56.770295899
0.629652,0.791876,0.903148,52043830,-9999.0,-9999.0,-9999.0,-9999.0,3.7,4.28,4.27,0,62.4,1.0,31.4,42,C22,U120,1,16.1,24.540513747,56.763060536
0.75882,0.886433,0.993898,51823794,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.1,7.4,5,15.5,2.1,71.5,18,B55,U111,1,18.0,24.068777918,56.486194499
0.638386,0.760086,0.899259,51743796,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.23,11.38,3,34.2,2.5,216.7,14,B32,U111,1,23.6,23.947703463,56.517735917
0.68141,0.804062,0.91079,51743800,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.33,17.68,14,26.2,2.4,55.5,8,B11,U111,1,22.6,23.960677153,56.552896936
0.793419,0.909299,0.987962,52043812,-9999.0,-9999.0,-9999.0,-9999.0,5.7,6.05,10.38,0,9.1,2.3,27.2,24,E20,U111,1,28.3,24.4795071,56.605125695
0.729608,0.870305,0.990765,52023836,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.13,4.59,0,33.2,1.4,92.7,20,E20,U370,1,13.9,24.528871824,56.819325584
0.905907,1.036979,1.141613,51983844,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.73,9.69,0,14.9,4.3,42.8,18,E20,U111,1,48.0,24.491860921,56.896757453
0.850102,0.98167,1.072137,51943774,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.24,28.6,30,57.3,6.0,269.1,33,B11,U111,1,69.7,24.19418929,56.28937039
0.625629,0.777294,0.91932,52123816,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.96,4.55,0,49.6,1.2,91.3,45,E10,U120,1,12.8,24.620842584,56.62571327
0.574314,0.701736,0.860601,51843782,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.46,11.81,5,25.2,1.9,138.0,25,B11,U111,1,14.9,24.061527905,56.377245183
0.650469,0.783536,0.927339,51783782,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.53,18.43,61,12.9,2.2,90.2,30,B18,U111,1,23.2,23.966137325,56.387717982
0.579113,0.707174,0.856179,51783786,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.23,18.38,15,87.8,2.6,306.3,23,B18,U111,1,22.1,23.979067878,56.422876909
0.552496,0.677153,0.828542,51643794,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.55,11.55,17,33.3,2.2,274.5,20,B18,U111,1,19.4,23.781668372,56.517429087
0.710759,0.840064,0.973125,51683776,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.45,12.21,22,20.9,2.2,91.7,41,B11,U111,1,19.0,23.787909784,56.352248481
0.722747,0.86731,0.995728,51783840,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.15,17.8,27,29.6,3.3,48.1,6,E20,U111,1,33.0,24.156414937,56.897377091
0.59015,0.720225,0.832832,52183848,-9999.0,-9999.0,-9999.0,-9999.0,5.7,6.18,5.35,0,45.7,1.4,117.8,57,B21,U111,1,14.6,24.82733017,56.895270224
0.641094,0.773411,0.884109,52283850,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.68,6.74,0,19.9,2.4,53.6,99,C31,U120,1,34.6,24.99506902,56.894201192
0.685654,0.808763,0.912217,52283840,-9999.0,-9999.0,-9999.0,-9999.0,5.2,5.71,13.87,0,14.7,1.6,41.6,71,C10,U120,1,17.5,24.959887393,56.806600108
0.913348,1.030499,1.100066,52283872,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.04,90.37,0,31.5,13.2,175.9,117,C33,U120,1,150.9,25.073151137,57.086885575
0.644283,0.764806,0.888456,52243864,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.32,19.1,14,18.7,1.8,78.6,107,C31,U420,1,19.0,24.980166311,57.024315094
0.725686,0.852464,0.960107,52323858,-9999.0,-9999.0,-9999.0,-9999.0,6.7,7.04,8.15,3,48.7,1.4,91.4,102,B11,U111,1,14.0,25.087727248,56.956764094
0.702399,0.844869,0.979605,52403862,-9999.0,-9999.0,-9999.0,-9999.0,5.8,5.95,9.56,0,17.6,3.6,155.5,137,E20,U111,1,38.3,25.230760695,56.976659169
0.604947,0.751466,0.883514,52283958,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.11,7.0,0,25.8,1.2,94.9,66,B15,U111,1,11.1,25.387673961,57.839595331
0.597205,0.748827,0.885609,52223970,-9999.0,-9999.0,-9999.0,-9999.0,5.8,6.1,5.96,0,16.9,1.8,79.4,70,E20,U111,1,16.7,25.333740851,57.95610614
0.646813,0.773008,0.887558,52363948,-9999.0,-9999.0,-9999.0,-9999.0,4.2,4.7,8.17,0,37.5,4.2,102.7,79,C31,U120,1,53.3,25.481627531,57.736695536
0.647704,0.786979,0.90441,52463940,-9999.0,-9999.0,-9999.0,-9999.0,3.8,4.33,7.55,0,24.9,2.6,50.7,58,C31,U120,1,32.2,25.615358012,57.647323596
0.534356,0.669432,0.812682,52663918,-9999.0,-9999.0,-9999.0,-9999.0,4.1,4.39,7.51,0,8.0,1.2,40.6,150,E10,U120,1,16.6,25.858166232,57.415816492
0.56681,0.721648,0.866539,52423910,-9999.0,-9999.0,-9999.0,-9999.0,5.3,5.53,22.7,0,38.0,1.5,123.8,79,B15,U111,1,14.8,25.438060374,57.392788798
0.507813,0.644679,0.796898,52363912,-9999.0,-9999.0,-9999.0,-9999.0,4.2,4.78,4.73,0,22.2,1.3,32.6,73,C21,U120,1,17.4,25.347829051,57.421816081
1.025279,1.190384,1.263582,52683912,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.42,0.31,0,65.8,31.8,254.9,178,C10,U120,1,386.5,25.867862064,57.359463295
0.563071,0.690835,0.819515,52583934,-9999.0,-9999.0,-9999.0,-9999.0,4.4,4.89,5.93,0,21.1,1.4,69.2,75,C10,U120,1,20.1,25.788715566,57.571359212
0.969179,1.126865,1.196142,52683940,-9999.0,-9999.0,-9999.0,-9999.0,3.0,4.11,17.77,0,59.2,6.2,124.4,58,C31,U120,1,182.9,25.974921185,57.603912654
0.602859,0.724936,0.84174,51963894,-9999.0,-9999.0,-9999.0,-9999.0,6.7,6.9,8.68,1,17.1,1.4,57.4,48,B21,U111,1,15.4,24.632241815,57.339027182
0.566853,0.702992,0.850078,53403908,12.0,19.0,27.0,54.0,6.2,6.43,43.6,1,56.7,3.2,234.5,105,B11,U111,1,29.1,27.015701828,57.17697957
0.469543,0.563679,0.709204,53563892,2.0,32.0,15.0,53.0,7.4,7.85,28.2,154,87.6,2.2,224.9,121,C10,U120,1,29.1,27.207777066,57.003835188
0.913224,1.070091,1.160516,52803934,41.0,21.0,20.0,59.0,7.0,7.07,48.1,162,19.2,8.2,182.2,65,E20,U111,1,123.1,26.147372441,57.527490925
0.563871,0.682603,0.785853,53123826,8.0,17.0,33.0,50.0,5.6,6.03,9.22,0,22.6,2.1,113.3,94,B13,U111,1,22.3,26.248464948,56.520995201
1.041607,1.123049,1.152847,52903858,12.0,9.0,41.0,50.0,6.1,6.24,189.1,0,45.5,26.3,149.5,220,C10,U420,1,384.0,26.018431194,56.844331288
0.677989,0.791046,0.900081,50703804,6.0,23.0,18.0,59.0,6.8,7.0,16.67,2,10.6,3.7,68.3,77,B13,U111,1,36.3,22.304297048,56.758536771
0.62219,0.739004,0.842129,50183772,4.0,16.0,39.0,45.0,5.5,5.76,12.82,0,18.7,2.3,58.4,35,E20,U111,1,21.3,21.379027709,56.552344025
0.685515,0.801818,0.891731,50403872,6.0,20.0,19.0,62.0,4.9,5.19,32.7,1,19.7,6.6,143.1,30,C31,U120,1,75.7,22.012746778,57.405141597
0.634228,0.729994,0.831578,50663868,14.0,26.0,30.0,45.0,6.9,7.19,13.4,5,28.7,2.2,150.8,45,B55,U111,1,24.7,22.426898835,57.330037216
0.783371,0.878027,0.941721,53563934,5.0,7.0,55.0,38.0,5.6,5.93,38.4,0,11.8,3.8,34.6,144,E30,U111,1,43.3,27.380143423,57.36855052
0.528575,0.65444,0.77163,53843780,11.0,16.0,46.0,38.0,4.4,4.77,11.07,1,8.8,1.5,50.9,187,E20,U111,1,13.2,27.204176369,55.970980773
0.740869,0.863413,0.948716,53663790,7.0,11.0,29.0,61.0,7.0,7.27,86.1,85,23.8,6.8,52.7,135,C10,U120,1,78.3,26.961816267,56.096064583
0.547173,0.652026,0.744341,53083786,8.0,31.0,12.0,57.0,4.8,5.28,6.52,1,6.8,2.1,45.9,109,C10,U120,1,22.4,26.036432242,56.180088024
0.667966,0.790404,0.874431,52163856,3.0,11.0,38.0,51.0,4.7,4.99,48.9,1,19.4,3.9,70.6,82,C10,U120,1,42.9,24.823091633,56.969086088
0.593477,0.706634,0.826714,50923768,-9999.0,-9999.0,-9999.0,-9999.0,6.7,6.88,7.05,2,22.7,1.4,99.6,84,E20,U111,1,13.6,22.552889641,56.406496878
0.51009,0.63839,0.763816,50323806,-9999.0,-9999.0,-9999.0,-9999.0,4.6,5.1,6.06,1,16.3,1.6,86.3,65,E20,U111,1,16.2,21.696486817,56.833175289
0.63903,0.896364,1.056705,47161446,11.0,44.0,12.0,45.0,7.1,7.52,19.46,17,0.0,3.2,717.6,145,D20,U420,4,27.8,14.340665975,35.974429949
0.464729,0.580579,0.735779,47201440,9.0,44.0,17.0,39.0,7.5,8.0,28.7,531,42.4,1.9,656.7,127,B75,U111,1,6.0,14.381246385,35.917878696
0.507443,0.660928,0.793159,47261442,12.0,28.0,29.0,43.0,7.3,7.76,48.7,529,315.7,2.8,896.4,62,B23,U111,1,18.3,14.448135907,35.932921008
0.736512,0.884495,0.987097,40823328,-9999.0,-9999.0,-9999.0,-9999.0,4.7,4.96,29.0,0,116.2,1.7,79.5,-5,E30,U420,1,20.3,6.438040458,53.00776706
0.711367,0.809259,0.913193,40743364,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.11,10.91,39,75.6,1.3,65.8,-6,B11,U111,1,8.1,6.291351859,53.327203822
0.794941,0.927927,1.001846,40643300,-9999.0,-9999.0,-9999.0,-9999.0,4.7,4.95,29.2,1,79.3,1.9,37.2,-4,B16,U111,1,22.1,6.192233529,52.748322182
0.619785,0.703032,0.801323,40503370,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.24,64.9,4,84.8,1.4,189.4,-11,B21,U111,1,11.1,5.926566539,53.369469718
0.651036,0.747655,0.852943,40863370,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.22,46.9,4,102.7,1.6,133.7,-8,B21,U111,1,12.2,6.466824153,53.386422698
0.660876,0.757276,0.856322,40923374,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.24,17.85,21,79.0,1.4,78.9,-10,B13,U111,1,11.4,6.554017245,53.424911821
0.601844,0.703259,0.809472,40383360,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.0,17.09,1,68.2,1.3,57.4,-13,B21,U111,1,8.7,5.755447796,53.273601163
0.679058,0.776472,0.871354,40223358,-9999.0,-9999.0,-9999.0,-9999.0,7.0,7.3,26.2,11,89.2,1.7,167.0,-12,B23,U111,1,13.2,5.517898175,53.247026627
0.624334,0.724786,0.843019,41083370,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.69,13.49,14,48.7,1.4,84.6,-11,B11,U111,1,10.2,6.797166115,53.395598111
0.594888,0.677265,0.777059,41103364,-9999.0,-9999.0,-9999.0,-9999.0,6.9,7.14,18.96,8,81.9,2.5,193.0,-7,E20,U111,1,22.7,6.831185221,53.342530436
0.588704,0.669001,0.764996,41063366,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.28,26.8,2,61.7,1.5,144.0,-11,B21,U111,1,10.3,6.769835592,53.35889789
0.593534,0.677731,0.778764,41223352,-9999.0,-9999.0,-9999.0,-9999.0,7.1,7.25,32.3,15,75.4,4.3,615.1,0,E20,U111,1,37.7,7.018683442,53.23937647
0.598897,0.682456,0.781387,40143344,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.59,35.9,18,76.8,1.2,128.3,-10,B22,U111,1,9.2,5.411647655,53.11701497
0.818614,0.925187,0.990482,40263286,-9999.0,-9999.0,-9999.0,-9999.0,4.0,4.51,27.1,1,28.8,3.4,58.4,-19,C10,U420,1,42.5,5.642885563,52.603576168
0.823612,0.925866,0.994339,40143278,-9999.0,-9999.0,-9999.0,-9999.0,6.8,7.0,41.7,17,43.9,2.5,164.7,-14,C10,U361,1,26.5,5.473448011,52.525256511
0.601134,0.712355,0.832896,40223276,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.75,27.3,62,76.0,1.7,215.5,-12,A30,U210,1,15.0,5.592925485,52.511733546
0.644796,0.741009,0.851362,40243278,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.77,31.0,70,86.5,1.9,193.0,-15,B21,U111,1,15.8,5.620556353,52.530753832
0.623963,0.725171,0.83903,40263280,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.8,29.8,83,83.9,1.8,142.9,-11,B11,U111,1,14.9,5.648210582,52.549767798
0.608145,0.693316,0.794305,40203266,-9999.0,-9999.0,-9999.0,-9999.0,7.4,7.69,50.9,76,142.8,2.6,703.5,-10,B11,U111,1,23.1,5.572514423,52.420966621
0.611546,0.704251,0.814007,40363272,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.9,17.25,83,68.9,1.4,128.9,-8,B41,U111,1,12.2,5.80225568,52.483294587
0.615964,0.714213,0.829316,40323280,-9999.0,-9999.0,-9999.0,-9999.0,7.5,7.84,26.8,73,87.1,1.5,210.6,-20,B43,U111,1,15.2,5.736531328,52.552958848
0.954409,1.052354,1.106283,41183332,-9999.0,-9999.0,-9999.0,-9999.0,4.5,4.72,48.4,1,132.1,4.7,96.4,-11,B21,U111,1,96.0,6.971432432,53.058342373
0.639117,0.737417,0.851981,41283342,-9999.0,-9999.0,-9999.0,-9999.0,7.2,7.41,29.1,3,74.8,2.6,272.5,-11,B11,U111,1,20.0,7.114492778,53.151777342
0.882691,1.013915,1.092557,41263334,-9999.0,-9999.0,-9999.0,-9999.0,4.7,5.0,26.6,0,112.5,2.0,87.9,-7,B22,U111,1,23.4,7.089457181,53.079236354
0.964809,1.071853,1.127058,41223334,-9999.0,-9999.0,-9999.0,-9999.0,4.8,5.04,29.9,0,141.6,2.5,53.5,-8,B35,U111,1,39.4,7.029815304,53.077781359
0.775025,0.973356,1.142716,41243330,-9999.0,-9999.0,-9999.0,-9999.0,4.9,5.17,27.1,1,60.8,1.7,52.2,-4,E20,U111,1,18.0,7.062071154,53.042601406
0.911844,1.030788,1.098693,41283320,-9999.0,-9999.0,-9999.0,-9999.0,4.2,4.46,23.4,0,161.7,1.4,59.5,-2,B21,U111,1,23.2,7.127609835,52.954258343
1.016223,1.121904,1.176195,41243320,-9999.0,-9999.0,-9999.0,-9999.0,5.4,5.77,24.9,1,155.5,2.0,138.3,8,B22,U111,1,29.6,7.068138117,52.952822862
0.622888,0.722838,0.827612,40363308,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.53,35.7,44,91.9,1.3,65.2,-16,B44,U111,1,13.6,5.771271426,52.806185048
0.661976,0.762886,0.871009,40263298,-9999.0,-9999.0,-9999.0,-9999.0,7.3,7.9,14.85,49,64.7,1.1,75.7,-13,B21,U111,1,9.5,5.632187549,52.711191027
